kz_1,cz_1,kz_2,cz_2,m_frame,m_carboday,v0
10228714.344062379,31040.06676146884,195489.66515917744,1246.1007943285947,1012.9172818735242,22848.18969666958,516.5108568966389
15679703.452180069,72994.77865443473,100352.63435961925,539.0742599877551,1477.8412822633982,40453.281877562404,357.93548189103603
14134430.565848831,27903.32078181565,118516.72546888815,694.7515352840888,1359.4686510041356,43956.08561113477,590.5272182077169
12320599.465304011,94926.64752695938,232986.15274096403,1151.060897821129,906.2623489648104,34374.597342684865,335.02805307507515
8913381.38047612,44641.23573455248,85094.9783258397,946.9177402589895,1083.8373413309455,27497.54228629172,453.346348926425
19531025.679675583,52559.84514885568,165799.41562095028,1547.7528037266068,1220.59743180871,36083.85367318988,221.29673287272453
20245820.956769507,42999.88142697751,147883.45323745717,559.00306861667,992.5122549757361,33169.4208458066,317.37127639353275
9227370.079553382,51665.94809702628,287766.33211742394,1310.001118784447,1429.3850697577,43278.252920135856,557.1966543793678
12771038.760694142,29013.89771107507,105098.79227352011,830.8954928349922,1305.734402127564,35464.84182588756,226.30392499268055
14631801.798614569,96459.1041636643,206889.76813327248,1920.9865793010151,1152.4954844266176,26233.999133110046,498.92976582050323
15143929.173021717,31175.01339341914,245324.27247262173,1491.580040712507,1109.1308550909162,30293.444441631436,255.73414862155914
9869031.662551487,75018.93535325488,126112.16626697684,900.1283234185678,1274.0897599607706,46376.01414695382,419.03376765549183
7202263.285645178,40175.1610582946,172643.75780522818,1002.8565460828949,1395.4044526442885,39248.105492442846,388.0906358361244
20745954.310246594,66871.87759391955,87681.80062539126,613.4456867309153,951.5016250312328,22170.357117429376,537.339797988534
23426295.93421013,25410.827192068355,155753.46492250782,964.6047084367847,1498.8961732015014,24703.744603320956,279.05853763222694
7976519.120570001,84621.70528934714,76584.96369690361,1646.746509142392,1033.8990055024624,38621.10331654549,445.49538753926754
10933195.504575208,49020.08395253358,218977.8307741259,648.5747101438201,1176.2937353923917,45746.92342430353,364.5709477365017
17085406.317526836,58960.535109261255,106611.4633789545,1122.3202210351744,1320.1594445854425,32824.74338077009,510.68287901580334
12964371.946878064,38532.45691201187,89817.59906102162,1215.7833636688715,1204.1477115824819,21825.63668116927,340.90320877730846
11523756.307258291,64073.86012155466,182676.1460944796,503.575046292032,1067.3144537955523,41716.8761882931,583.8413558900356
8333534.702685378,32552.089198121346,127783.14689737133,1807.2023805009085,927.2529741749167,49532.31860883534,202.9673185199499
17933328.755808894,78198.6153565931,262426.0044948472,738.474004445797,1380.532593280077,28763.08972015977,472.4803902208805
